
/* This file requires rewriting of ß to ss in prepro.csv, but no rewriting of ä, ö and ü.
/* It recognizes input with ä, ö, ü as well as with ae, oe, ue.

/* special characters:
;;-;;DEKomma;DEHyphen
;;,;;DEKomma;

;;:;;DEDoppelpunkt;Punctuation;
;;*;;DELayout;
;;/ die grünen;;DECon;
;;\( oder \);;DECon;
;;% mehr;;DECon;
;;+;;DERel;
;;=;;DERel;

/* lexreps with B or E:
;;B angesichts;;SBegin;-;DEPrep;
;;B mittels;;SBegin;-;DEPrep;
;;oder nicht E;;DEAdv;DEAdvNonrelevant;Join;-;SEnd;
;;oder auch nicht E;;DEAdv;DEAdvNonrelevant;Join;Join;-;SEnd;


;;abhörsicheren;;DEAttradj;
;;abhörsicherer;;DEAttradj;
;;abhörsicheres;;DEAttradj;
;;abhörst;;DERel;
;;abhört;;DERel;
;;abhörte;;DERel;
;;abhörten;;DERel;
;;abhole;;DERel;
;;abholen;;DEInf;
;;abholst;;DERel;
;;abholt;;DERel;
;;abholte;;DERel;
;;abholten;;DERel;
;;abholzen;;DEInf;
;;abkam;;DERel;
;;abkamen;;DERel;
;;abkassiere;;DERel;
;;abkassieren;;DEInf;
;;abkassierst;;DERel;
;;abkassiert;;DERel;
;;abkassierte;;DERel;
;;abkassierten;;DERel;
;;abkaufe;;DERel;
;;abkaufen;;DEInf;
;;abkaufst;;DERel;
;;abkauft;;DERel;
;;abkaufte;;DERel;
;;abkauften;;DERel;
;;abkläre;;DERel;
;;abklären;;DEInf;
;;abklärst;;DERel;
;;abklärt;;DERel;
;;abklärte;;DERel;
;;abklärten;;DERel;
;;abklingende;;DEAttradj;
;;abklopfe;;DERel;
;;abklopfen;;DEInf;
;;abklopfst;;DERel;
;;abklopft;;DERel;
;;abklopfte;;DERel;
;;abklopften;;DERel;
;;abknicke;;DERel;
;;abknicken;;DEInf;
;;abknickst;;DERel;
;;abknickt;;DERel;
;;abknickte;;DERel;
;;abknickten;;DERel;
;;abkoche;;DERel;
;;abkochen;;DEInf;
;;abkochst;;DERel;
;;abkocht;;DERel;
;;abkochte;;DERel;
;;abkochten;;DERel;
;;abkomme;;DERel;
;;abkommen;;DERelCon;
;;abkommst;;DERel;
;;abkommt;;DERel;
;;abkoppele;;DERel;
;;abkoppeln;;DEInf;
;;abkoppelst;;DERel;
;;abkoppelt;;DERel;
;;abkoppelte;;DERel;
;;abkoppelten;;DERel;
;;abkühle;;DERel;
;;abkühlen;;DEInf;
;;abkühlst;;DERel;
;;abkühlt;;DERel;
;;abkühlte;;DERel;
;;abkühlten;;DERel;
;;abkürze;;DERel;
;;abkürzen;;DEInf;
;;abkürzt;;DERel;
;;abkürzte;;DERel;
;;abkürzten;;DERel;
;;ablade;;DERel;
;;abladen;;DEInf;
;;abladet;;DERel;
;;ablädst;;DERel;
;;ablädt;;DERel;
;;ablässt;;DERel;
;;abläufe;;DERelCon;
;;abläufst;;DERel;
;;abläuft;;DERel;
;;ablagere;;DERel;
;;ablagern;;DEInf;
;;ablagerst;;DERel;
;;ablagert;;DERel;
;;ablagerte;;DERel;
;;ablagerten;;DERel;
;;ablas;;DERel;
;;ablasen;;DERel;
;;ablasse;;DERel;
;;ablassen;;DEInf;
;;ablasst;;DERel;
;;ablaufe;;DERel;
;;ablaufen;;DEInf;
;;ablaufende;;DEAttradj;
;;ablaufenden;;DEAttradj;
;;ablauft;;DERel;
;;ablebe;;DERel;
;;ableben;;DEInf;
;;ablebst;;DERel;
;;ablebt;;DERel;
;;ablebte;;DERel;
;;ablebten;;DERel;
;;ableckt;;DERel;
;;ablege;;DERel;
;;ablegen;;DEInf;
;;ablegst;;DERel;
;;ablegt;;DERel;
;;ablegte;;DERel;
;;ablegten;;DERel;
;;ablehne;;DERel;
;;ablehnen;;DEInf;
;;ablehnend;;DEPredadj;
;;ablehnende;;DEAttradj;
;;ablehnenden;;DEAttradj;
;;ablehnst;;DERel;
;;ablehnt;;DERel;
;;ablehnte;;DERel;
;;ablehnten;;DERel;
;;ableiste;;DERel;
;;ableisten;;DEInf;
;;ableistest;;DERel;
;;ableistet;;DERel;
;;ableistete;;DERel;
;;ableisteten;;DERel;
;;ableite;;DERel;
