/* Default labels
;5,10,$;JPriki_kanji_1;typeConcept;Label for 力;0;;
;5,10,$;JPkyou_kanji_1;typeConcept;Label for 強;0;;
;5,10,$;JPhikko;typeRelation;Label for 引っ越;0;;
;5,10,$;JPaida_kanji_1;typeConcept;Label for 間;0;;
;5,10,$;JPmuke;typeRelation;Label for 向け;0;;
;5,10,$;JPri_kanji_1;typeConcept;Label for 理;0;;
;5,10,$;JPtsuki_kanji_1;typeConcept;Label for 付き;0;;
;5,10,$;JPmi_kanji_1;typeRelation;Label for 見;0;;
;5,10,$;JPgyou_kanji_1;typeRelation;Label for 行;0;;
;5,10,$;JPfun_kanji_1;typeConcept;Label for 分;0;;
;5,10,$;JPsaki_kanji_1;typeConcept;Label for 先;0;;
;5,10,$;JPmae_kanji_1;typeOther;Label for 前;0;;
;5,$;JPshita_kanji_1;typeOther;Label for 下;0;;

/* Phrase to be combined with other entities
;5,10,$;JPijou;typeRelation;Label for 以上;0;;
;5,10,$;JPdoori;typeRelation;Label for 通り;0;;
;5,10,$;JPnanino;typeRelation;Label for 何の;0;;

/* Particles
;5,10,13,$;JPParticleKA;typeRelation;label for the particle か;0;;
;5,10,13,$;JPParticleGA;typeOther;label for the particle が;0;;
;5,10,$;JPParticleSHI;typeRelation;label for the particle し;0;;
;5,10,$;JPParticleTE;typeRelation;label for the conjunctive particle て;0;;
;5,10,$;JPParticleDE;typeRelation;label for the particle で;0;;
;5,10,13,$;JPParticleTO;typeRelation;label for the particle と;0;;
;5,10,$;JPParticleNI;typeRelation;label for the particle に (indicating 'in' or 'to');0;;
;5,10,$;JPParticleNO;typeRelation;label for the particle の;0;;
;5,10,13,17,$;JPParticleHA;typeOther;label for the particle は;0;;
;5,10,$;JPParticleHE;typeRelation;label for the particle へ;0;;
;5,10,13,$;JPParticleMO;typeOther;label for the particle も;0;;
;5,10,13,$;JPParticleYA;typeOther;label for the particle や;0;;
;5,10,13,$;JPParticleWO;typeOther;label for the particle を;0;;
;5,10,$;JPParticleConj;typeRelation;label for Conjunctive Particles;0;;
;5,10,$;JPParticlePREPO;typeRelation;label for particles that acts as prepositions;0;;
;5,10,$;JPModifyPOST;typeRelation;label for words that modify the word before them;0;;

/* Phrases
;5,7,10,13,$;JPPredPhrase;typeRelation;label for predicative phrases;0;;
;5,10,$;JPRelClause;typeRelation;label for relative clauses;0;;
;5,10,$;JPAdvClause;typeRelation;label for adverbial clauses;0;;

/* Symbols
;5,10,$;JPFromTo;typeRelation;label for symbols (such as ～ ) meaning "from...to...";0;;
;3,5,10,$;JPnakaguro;typeOther;label for symbol ・;0;;
;5,10,13,$;JPComma;typeOther;label for symbol 、;0;;
;3,10,$;JPPeriod;typeOther;label for symbol ".";0;;
;3,10,$;JPAlphabet;typeConcept;label for alphabets;0;;
;3,5,10,$;JPSingleSpace;typeOther;label for single space;0;;
;3,10,$;JPApostrophe;typeOther;Label for symbol "'";0;;
;3,5,10,13,$;BracketOpen;typeOther;label for opening bracket;0;;
;3,5,10,13,$;BracketClose;typeOther;label for closing bracket;0;;
;5,10,$;DotDotDot;typeOther;label for "…";0;;
;3,5,10,13,$;JPPlusMinus;typeConcept;"+" and "-";0;;

